  0.000000000000000E+000  0.000000000000000E+000
  4.217509857054074E-003  9.788221740439734E-006
  8.435019714108148E-003  3.915305716769839E-005
  1.265252957116222E-002  8.809499795325633E-005
  1.687003942821630E-002  1.566148585575445E-004
  2.108754928527037E-002  2.447137775909464E-004
  2.530505914232444E-002  3.523932181547010E-004
  2.952256899937852E-002  4.796549679857719E-004
  3.374007885643259E-002  6.265011395247010E-004
  3.795758871348666E-002  7.929341699380757E-004
  4.217509857054073E-002  9.789568211025085E-004
  4.639260842759481E-002  1.184572179548718E-003
  5.061011828464888E-002  1.409783656359955E-003
  5.482762814170296E-002  1.654594987016258E-003
  5.904513799875703E-002  1.919010231173621E-003
  6.326264785581111E-002  2.203033772366915E-003
  6.748015771286518E-002  2.506670317624846E-003
  7.169766756991926E-002  2.829924896978254E-003
  7.591517742697332E-002  3.172802862851857E-003
  8.013268728402739E-002  3.535309889321607E-003
  8.435019714108147E-002  3.917451971214288E-003
  8.856770699813554E-002  4.319235423042524E-003
  9.278521685518962E-002  4.740666877747075E-003
  9.700272671224369E-002  5.181753285225737E-003
  0.101220236569298       5.642501910638222E-003
  0.105437746426352       6.122920332448772E-003
  0.109655256283406       6.623016440196902E-003
  0.113872766140460       7.142798431985209E-003
  0.118090275997514       7.682274811595950E-003
  0.122307785854568       8.241454385337705E-003
  0.126525295711622       8.820346258411453E-003
  0.130742805568676       9.418959831016932E-003
  0.134960315425730       1.003730479386920E-002
  0.139177825282784       1.067539112338298E-002
  0.143395335139839       1.133322907635058E-002
  0.147612844996893       1.201082918410377E-002
  0.151830354853947       1.270820224603023E-002
  0.156047864711001       1.342535932270998E-002
  0.160265374568055       1.416231172832946E-002
  0.164482884425109       1.491907102249087E-002
  0.168700394282163       1.569564900136313E-002
  0.172917904139217       1.649205768814404E-002
  0.177135413996271       1.730830932279109E-002
  0.181352923853325       1.814441635100509E-002
  0.185570433710379       1.900039141243116E-002
  0.189787943567433       1.987624732803102E-002
  0.194005453424487       2.077199708661387E-002
  0.198222963281541       2.168765383049020E-002
  0.202440473138596       2.262323084021322E-002
  0.206657982995650       2.357874151839085E-002
  0.210875492852704       2.455419937306848E-002
  0.215093002709758       2.554961799810746E-002
  0.219310512566812       2.656501105493244E-002
  0.223528022423866       2.760039225226228E-002
  0.227745532280920       2.865577532469785E-002
  0.231963042137974       2.973117401208213E-002
  0.236180551995028       3.082660203019741E-002
  0.240398061852082       3.194207305094082E-002
  0.244615571709136       3.307760067612716E-002
  0.248833081566190       3.423319841067023E-002
  0.253050591423244       3.540887962621081E-002
  0.257268101280298       3.660465754079404E-002
  0.261485611137353       3.782054519107684E-002
  0.265703120994407       3.905655537927116E-002
  0.269920630851461       4.031270066019779E-002
  0.274138140708515       4.158899330762633E-002
  0.278355650565569       4.288544524850196E-002
  0.282573160422623       4.420206806200268E-002
  0.286790670279677       4.553887291995667E-002
  0.291008180136731       4.689587053476186E-002
  0.295225689993785       4.827307116072089E-002
  0.299443199850839       4.967048448337482E-002
  0.303660709707893       5.108811963932564E-002
  0.307878219564947       5.252598512977922E-002
  0.312095729422001       5.398408877217856E-002
  0.316313239279056       5.546243769537244E-002
  0.320530749136110       5.696103819376509E-002
  0.324748258993164       5.847989581501341E-002
  0.328965768850218       6.001901512662841E-002
  0.333183278707272       6.157839985665827E-002
  0.337400788564326       6.315805263741817E-002
  0.341618298421380       6.475797514094278E-002
  0.345835808278434       6.637816782320648E-002
  0.350053318135488       6.801863006056430E-002
  0.354270827992542       6.967935987531072E-002
  0.358488337849596       7.136035409987763E-002
  0.362705847706650       7.306160804940089E-002
  0.366923357563704       7.478311575561572E-002
  0.371140867420758       7.652486953759112E-002
  0.375358377277813       7.828686036030015E-002
  0.379575887134867       8.006907725997706E-002
  0.383793396991921       8.187150781058643E-002
  0.388010906848975       8.369413751914885E-002
  0.392228416706029       8.553695020354707E-002
  0.396445926563083       8.739992759200428E-002
  0.400663436420137       8.928304938469028E-002
  0.404880946277191       9.118629325092729E-002
  0.409098456134245       9.310963441228237E-002
  0.413315965991299       9.505304617896081E-002
  0.417533475848353       9.701649901926779E-002
  0.421750985705407       9.899996131699383E-002
  0.425968495562461       0.101003398707186     
  0.430186005419516       0.103026774142189     
  0.434403515276570       0.105070048157336     
  0.438621025133624       0.107133177974165     
  0.442838534990678       0.109216118389514     
  0.447056044847732       0.111318820908408     
  0.451273554704786       0.113441233891244     
  0.455491064561840       0.115583302990773     
  0.459708574418894       0.117744969889988     
  0.463926084275948       0.119926173407919     
  0.468143594133002       0.122126848852803     
  0.472361103990056       0.124346927585978     
  0.476578613847110       0.126586337965868     
  0.480796123704164       0.128845004072309     
  0.485013633561218       0.131122846144567     
  0.489231143418273       0.133419781225068     
  0.493448653275327       0.135735721330557     
  0.497666163132381       0.138070574827344     
  0.501883672989435       0.140424246354654     
  0.506101182846489       0.142796635301745     
  0.510318692703543       0.145187637231975     
  0.514536202560597       0.147597143576080     
  0.518753712417651       0.150025040303000     
  0.522971222274705       0.152471209317250     
  0.527188732131759       0.154935528110705     
  0.531406241988813       0.157417868433506     
  0.535623751845867       0.159918097702837     
  0.539841261702921       0.162436078792591     
  0.544058771559976       0.164971668469340     
  0.548276281417030       0.167524718874255     
  0.552493791274084       0.170095077626036     
  0.556711301131138       0.172682585798863     
  0.560928810988192       0.175287079621204     
  0.565146320845246       0.177908390583014     
  0.569363830702300       0.180546343698651     
  0.573581340559354       0.183200758625660     
  0.577798850416408       0.185871449948806     
  0.582016360273462       0.188558226263972     
  0.586233870130516       0.191260890077848     
