#   547 0.10247000000000E+01 0   2.4873 0.12000000000000E+02
   1 0.13020833333333E-03 0.20463620557878E-04 -.74422596262733E+01
   2 0.13342447916667E-03 0.20969071985657E-04 -.74422596699566E+01
   3 0.13672006380208E-03 0.21487008063703E-04 -.74422597125825E+01
   4 0.14009704937799E-03 0.22017737162877E-04 -.74422597541762E+01
   5 0.14355744649763E-03 0.22561575276166E-04 -.74422597947623E+01
   6 0.14710331542612E-03 0.23118846192051E-04 -.74422598343649E+01
   7 0.15073676731715E-03 0.23689881700635E-04 -.74422598730074E+01
   8 0.15445996546988E-03 0.24275021787471E-04 -.74422599107127E+01
   9 0.15827512661699E-03 0.24874614835727E-04 -.74422599475032E+01
  10 0.16218452224443E-03 0.25489017833640E-04 -.74422599834004E+01
  11 0.16619047994386E-03 0.26118596587063E-04 -.74422600184258E+01
  12 0.17029538479848E-03 0.26763725937261E-04 -.74422600525998E+01
  13 0.17450168080300E-03 0.27424789984086E-04 -.74422600859428E+01
  14 0.17881187231883E-03 0.28102182314664E-04 -.74422601184744E+01
  15 0.18322852556511E-03 0.28796306237734E-04 -.74422601502138E+01
  16 0.18775427014657E-03 0.29507575023766E-04 -.74422601811796E+01
  17 0.19239180061919E-03 0.30236412151026E-04 -.74422602113900E+01
  18 0.19714387809448E-03 0.30983251557702E-04 -.74422602408629E+01
  19 0.20201333188342E-03 0.31748537900266E-04 -.74422602696156E+01
  20 0.20700306118094E-03 0.32532726818219E-04 -.74422602976648E+01
  21 0.21211603679211E-03 0.33336285205372E-04 -.74422603250271E+01
  22 0.21735530290087E-03 0.34159691487827E-04 -.74422603517185E+01
  23 0.22272397888252E-03 0.35003435908827E-04 -.74422603777545E+01
  24 0.22822526116092E-03 0.35868020820640E-04 -.74422604031505E+01
  25 0.23386242511159E-03 0.36753960983654E-04 -.74422604279211E+01
  26 0.23963882701185E-03 0.37661783872858E-04 -.74422604520807E+01
  27 0.24555790603904E-03 0.38592029991895E-04 -.74422604756436E+01
  28 0.25162318631821E-03 0.39545253194870E-04 -.74422604986232E+01
  29 0.25783827902027E-03 0.40522021016111E-04 -.74422605210328E+01
  30 0.26420688451207E-03 0.41522915008068E-04 -.74422605428855E+01
  31 0.27073279455952E-03 0.42548531087566E-04 -.74422605641938E+01
  32 0.27741989458514E-03 0.43599479890608E-04 -.74422605849700E+01
  33 0.28427216598139E-03 0.44676387135937E-04 -.74422606052259E+01
  34 0.29129368848113E-03 0.45779893997587E-04 -.74422606249731E+01
  35 0.29848864258661E-03 0.46910657486626E-04 -.74422606442228E+01
  36 0.30586131205850E-03 0.48069350842338E-04 -.74422606629860E+01
  37 0.31341608646635E-03 0.49256663933063E-04 -.74422606812733E+01
  38 0.32115746380207E-03 0.50473303666935E-04 -.74422606990949E+01
  39 0.32909005315798E-03 0.51719994412769E-04 -.74422607164609E+01
  40 0.33721857747098E-03 0.52997478431348E-04 -.74422607333809E+01
  41 0.34554787633451E-03 0.54306516317354E-04 -.74422607498643E+01
  42 0.35408290887998E-03 0.55647887452221E-04 -.74422607659201E+01
  43 0.36282875672931E-03 0.57022390468173E-04 -.74422607815573E+01
  44 0.37179062702052E-03 0.58430843723726E-04 -.74422607967842E+01
  45 0.38097385550793E-03 0.59874085790928E-04 -.74422608116091E+01
  46 0.39038390973898E-03 0.61352975954644E-04 -.74422608260400E+01
  47 0.40002639230953E-03 0.62868394724167E-04 -.74422608400845E+01
  48 0.40990704419958E-03 0.64421244357467E-04 -.74422608537500E+01
  49 0.42003174819130E-03 0.66012449398394E-04 -.74422608670435E+01
  50 0.43040653237163E-03 0.67642957227144E-04 -.74422608799721E+01
  51 0.44103757372121E-03 0.69313738624330E-04 -.74422608925421E+01
  52 0.45193120179212E-03 0.71025788348975E-04 -.74422609047599E+01
  53 0.46309390247639E-03 0.72780125730796E-04 -.74422609166315E+01
  54 0.47453232186756E-03 0.74577795277104E-04 -.74422609281627E+01
  55 0.48625327021768E-03 0.76419867294709E-04 -.74422609393590E+01
  56 0.49826372599206E-03 0.78307438527174E-04 -.74422609502256E+01
  57 0.51057084002406E-03 0.80241632807821E-04 -.74422609607674E+01
  58 0.52318193977266E-03 0.82223601728861E-04 -.74422609709891E+01
  59 0.53610453368504E-03 0.84254525327052E-04 -.74422609808952E+01
  60 0.54934631566706E-03 0.86335612786299E-04 -.74422609904897E+01
  61 0.56291516966404E-03 0.88468103157605E-04 -.74422609997766E+01
  62 0.57681917435474E-03 0.90653266096809E-04 -.74422610087593E+01
  63 0.59106660796130E-03 0.92892402620546E-04 -.74422610174414E+01
  64 0.60566595317795E-03 0.95186845880879E-04 -.74422610258257E+01
  65 0.62062590222144E-03 0.97537961959072E-04 -.74422610339150E+01
  66 0.63595536200631E-03 0.99947150678964E-04 -.74422610417117E+01
  67 0.65166345944787E-03 0.10241584644044E-03 -.74422610492181E+01
  68 0.66775954689623E-03 0.10494551907349E-03 -.74422610564360E+01
  69 0.68425320770457E-03 0.10753767471337E-03 -.74422610633669E+01
  70 0.70115426193487E-03 0.11019385669735E-03 -.74422610700121E+01
  71 0.71847277220466E-03 0.11291564648370E-03 -.74422610763725E+01
  72 0.73621904967812E-03 0.11570466459324E-03 -.74422610824488E+01
  73 0.75440366020517E-03 0.11856257157431E-03 -.74422610882413E+01
  74 0.77303743061224E-03 0.12149106899143E-03 -.74422610937498E+01
  75 0.79213145514836E-03 0.12449190043847E-03 -.74422610989740E+01
  76 0.81169710209052E-03 0.12756685257688E-03 -.74422611039131E+01
  77 0.83174602051216E-03 0.13071775619942E-03 -.74422611085661E+01
  78 0.85229014721881E-03 0.13394648732034E-03 -.74422611129313E+01
  79 0.87334171385511E-03 0.13725496829242E-03 -.74422611170070E+01
  80 0.89491325418733E-03 0.14064516895156E-03 -.74422611207909E+01
  81 0.91701761156576E-03 0.14411910778970E-03 -.74422611242802E+01
  82 0.93966794657143E-03 0.14767885315675E-03 -.74422611274719E+01
  83 0.96287774485175E-03 0.15132652449212E-03 -.74422611303624E+01
  84 0.98666082514959E-03 0.15506429358677E-03 -.74422611329476E+01
  85 0.10110313475308E-02 0.15889438587637E-03 -.74422611352232E+01
  86 0.10360038218148E-02 0.16281908176644E-03 -.74422611371840E+01
  87 0.10615931162136E-02 0.16684071799025E-03 -.74422611388246E+01
  88 0.10878144661841E-02 0.17096168900021E-03 -.74422611401391E+01
  89 0.11146834834988E-02 0.17518444839370E-03 -.74422611411207E+01
  90 0.11422161655413E-02 0.17951151037409E-03 -.74422611417624E+01
  91 0.11704289048301E-02 0.18394545124788E-03 -.74422611420565E+01
  92 0.11993384987794E-02 0.18848891095880E-03 -.74422611419945E+01
  93 0.12289621596993E-02 0.19314459465987E-03 -.74422611415674E+01
  94 0.12593175250439E-02 0.19791527432424E-03 -.74422611407656E+01
  95 0.12904226679124E-02 0.20280379039589E-03 -.74422611395787E+01
  96 0.13222961078099E-02 0.20781305348107E-03 -.74422611379954E+01
  97 0.13549568216728E-02 0.21294604608160E-03 -.74422611360040E+01
  98 0.13884242551681E-02 0.21820582437089E-03 -.74422611335916E+01
  99 0.14227183342708E-02 0.22359552001399E-03 -.74422611307448E+01
 100 0.14578594771272E-02 0.22911834203253E-03 -.74422611274490E+01
 101 0.14938686062123E-02 0.23477757871573E-03 -.74422611236888E+01
 102 0.15307671607857E-02 0.24057659957872E-03 -.74422611194480E+01
 103 0.15685771096571E-02 0.24651885736918E-03 -.74422611147091E+01
 104 0.16073209642657E-02 0.25260789012361E-03 -.74422611094537E+01
 105 0.16470217920830E-02 0.25884732327442E-03 -.74422611036623E+01
 106 0.16877032303475E-02 0.26524087180910E-03 -.74422610973140E+01
 107 0.17293895001371E-02 0.27179234248275E-03 -.74422610903869E+01
 108 0.17721054207904E-02 0.27850563608529E-03 -.74422610828578E+01
 109 0.18158764246840E-02 0.28538474976476E-03 -.74422610747019E+01
 110 0.18607285723737E-02 0.29243377940797E-03 -.74422610658932E+01
 111 0.19066885681113E-02 0.29965692208009E-03 -.74422610564041E+01
 112 0.19537837757436E-02 0.30705847852450E-03 -.74422610462055E+01
 113 0.20020422350045E-02 0.31464285572444E-03 -.74422610352663E+01
 114 0.20514926782091E-02 0.32241456952802E-03 -.74422610235542E+01
 115 0.21021645473609E-02 0.33037824733813E-03 -.74422610110345E+01
 116 0.21540880116807E-02 0.33853863086883E-03 -.74422609976709E+01
 117 0.22072939855692E-02 0.34690057896995E-03 -.74422609834248E+01
 118 0.22618141470128E-02 0.35546907052150E-03 -.74422609682557E+01
 119 0.23176809564440E-02 0.36424920739968E-03 -.74422609521205E+01
 120 0.23749276760682E-02 0.37324621751626E-03 -.74422609349739E+01
 121 0.24335883896670E-02 0.38246545793308E-03 -.74422609167681E+01
 122 0.24936980228918E-02 0.39191241805365E-03 -.74422608974524E+01
 123 0.25552923640572E-02 0.40159272289367E-03 -.74422608769733E+01
 124 0.26184080854495E-02 0.41151213643248E-03 -.74422608552745E+01
 125 0.26830827651601E-02 0.42167656504741E-03 -.74422608322963E+01
 126 0.27493549094595E-02 0.43209206103312E-03 -.74422608079757E+01
 127 0.28172639757232E-02 0.44276482620799E-03 -.74422607822462E+01
 128 0.28868503959235E-02 0.45370121560985E-03 -.74422607550375E+01
 129 0.29581556007028E-02 0.46490774128305E-03 -.74422607262753E+01
 130 0.30312220440402E-02 0.47639107615941E-03 -.74422606958813E+01
 131 0.31060932285280E-02 0.48815805803512E-03 -.74422606637724E+01
 132 0.31828137312726E-02 0.50021569364618E-03 -.74422606298610E+01
 133 0.32614292304351E-02 0.51257116284472E-03 -.74422605940544E+01
 134 0.33419865324268E-02 0.52523182287875E-03 -.74422605562545E+01
 135 0.34245335997778E-02 0.53820521277789E-03 -.74422605163579E+01
 136 0.35091195796923E-02 0.55149905784777E-03 -.74422604742547E+01
 137 0.35957948333107E-02 0.56512127427573E-03 -.74422604298291E+01
 138 0.36846109656934E-02 0.57907997385069E-03 -.74422603829581E+01
 139 0.37756208565461E-02 0.59338346879993E-03 -.74422603335120E+01
 140 0.38688786917027E-02 0.60804027674579E-03 -.74422602813529E+01
 141 0.39644399953878E-02 0.62305912578524E-03 -.74422602263352E+01
 142 0.40623616632739E-02 0.63844895969538E-03 -.74422601683044E+01
 143 0.41627019963567E-02 0.65421894326806E-03 -.74422601070969E+01
 144 0.42655207356668E-02 0.67037846777677E-03 -.74422600425389E+01
 145 0.43708790978377E-02 0.68693715657921E-03 -.74422599744466E+01
 146 0.44788398115543E-02 0.70390487085887E-03 -.74422599026247E+01
 147 0.45894671548997E-02 0.72129171550907E-03 -.74422598268658E+01
 148 0.47028269936257E-02 0.73910804516320E-03 -.74422597469500E+01
 149 0.48189868203683E-02 0.75736447037454E-03 -.74422596626436E+01
 150 0.49380157948314E-02 0.77607186394974E-03 -.74422595736983E+01
 151 0.50599847849637E-02 0.79524136743953E-03 -.74422594798500E+01
 152 0.51849664091523E-02 0.81488439779087E-03 -.74422593808181E+01
 153 0.53130350794584E-02 0.83501265416438E-03 -.74422592763039E+01
 154 0.54442670459210E-02 0.85563812492136E-03 -.74422591659894E+01
 155 0.55787404419553E-02 0.87677309478462E-03 -.74422590495363E+01
 156 0.57165353308716E-02 0.89843015217753E-03 -.74422589265837E+01
 157 0.58577337535441E-02 0.92062219674577E-03 -.74422587967471E+01
 158 0.60024197772566E-02 0.94336244706638E-03 -.74422586596167E+01
 159 0.61506795457549E-02 0.96666444854897E-03 -.74422585147548E+01
 160 0.63026013305350E-02 0.99054208153380E-03 -.74422583616943E+01
 161 0.64582755833992E-02 0.10150095695918E-02 -.74422581999365E+01
 162 0.66177949903092E-02 0.10400814880318E-02 -.74422580289481E+01
 163 0.67812545265698E-02 0.10657727726200E-02 -.74422578481591E+01
 164 0.69487515133761E-02 0.10920987285170E-02 -.74422576569595E+01
 165 0.71203856757565E-02 0.11190750394388E-02 -.74422574546964E+01
