  7.911392405063299E-005 -6.795510832868034E-010
  8.106803797468400E-005 -7.135354941215902E-010
  8.307041851265800E-005 -7.492194684009484E-010
  8.512225784992100E-005 -7.866880014452534E-010
  8.722477761881400E-005 -8.260303449727638E-010
  8.937922962599900E-005 -8.673402029802059E-010
  9.158689659776100E-005 -9.107159710021194E-010
  9.384909294372500E-005 -9.562609654109473E-010
  9.616716553943500E-005 -1.004083669430083E-009
  9.854249452826000E-005 -1.054297991538934E-009
  1.009764941431100E-004 -1.107023536792209E-009
  1.034706135484400E-004 -1.162385891704580E-009
  1.060263377030900E-004 -1.220516923384021E-009
  1.086451882443600E-004 -1.281555093626074E-009
  1.113287243939900E-004 -1.345645788714932E-009
  1.140785438865200E-004 -1.412941665715376E-009
  1.168962839205200E-004 -1.483603016089061E-009
  1.197836221333600E-004 -1.557798147487033E-009
  1.227422776000500E-004 -1.635703784645014E-009
  1.257740118567700E-004 -1.717505490317518E-009
  1.288806299496300E-004 -1.803398107273232E-009
  1.320639815093900E-004 -1.893586222384566E-009
  1.353259618526700E-004 -1.988284653934449E-009
  1.386685131104300E-004 -2.087718963290440E-009
  1.420936253842600E-004 -2.192125992164045E-009
  1.456033379312500E-004 -2.301754426745058E-009
  1.491997403781500E-004 -2.416865390045699E-009
  1.528849739654900E-004 -2.537733063862837E-009
  1.566612328224400E-004 -2.664645341854063E-009
  1.605307652731600E-004 -2.797904515266051E-009
  1.644958751754000E-004 -2.937827992962263E-009
  1.685589232922300E-004 -3.084749057453102E-009
  1.727223286975500E-004 -3.239017658741459E-009
  1.769885702163800E-004 -3.401001247862655E-009
  1.813601879007300E-004 -3.571085652116580E-009
  1.858397845418800E-004 -3.749675994063929E-009
  1.904300272200600E-004 -3.937197656484162E-009
  1.951336488923900E-004 -4.134097295594631E-009
  1.999534500200400E-004 -4.340843904930154E-009
  2.048923002355300E-004 -4.557929932441909E-009
  2.099531400513500E-004 -4.785872453451396E-009
  2.151389826106200E-004 -5.025214402267449E-009
  2.204529154811000E-004 -5.276525865401820E-009
  2.258981024934800E-004 -5.540405439443814E-009
  2.314777856250700E-004 -5.817481656862307E-009
  2.371952869300100E-004 -6.108414483095389E-009
  2.430540105171800E-004 -6.413896888523402E-009
  2.490574445769600E-004 -6.734656499038395E-009
  2.552091634580100E-004 -7.071457329181867E-009
  2.615128297954200E-004 -7.425101601937520E-009
  2.679721966913700E-004 -7.796431659541760E-009
  2.745911099496400E-004 -8.186331969851127E-009
  2.813735103654000E-004 -8.595731233050168E-009
  2.883234360714300E-004 -9.025604593713714E-009
  2.954450249423900E-004 -9.476975963495117E-009
  3.027425170584700E-004 -9.950920459975692E-009
  3.102202572298100E-004 -1.044856696747534E-008
