#   545 0.10247000000000E+01 1   2.6029 0.11000000000000E+02
   1 0.13297872340426E-03 0.11045324477435E-08 -.88828492055856E+01
   2 0.13626329787234E-03 0.11597702148631E-08 -.88828691451562E+01
   3 0.13962900132979E-03 0.12177704276877E-08 -.88828900801397E+01
   4 0.14307783766263E-03 0.12786712363757E-08 -.88829120659479E+01
   5 0.14661186025290E-03 0.13426177093716E-08 -.88829351485407E+01
   6 0.15023317320115E-03 0.14097621517905E-08 -.88829593784994E+01
   7 0.15394393257921E-03 0.14802644943030E-08 -.88829848257868E+01
   8 0.15774634771392E-03 0.15542926658386E-08 -.88830115405458E+01
   9 0.16164268250246E-03 0.16320229934509E-08 -.88830395941417E+01
  10 0.16563525676027E-03 0.17136406223269E-08 -.88830690483927E+01
  11 0.16972644760224E-03 0.17993399567823E-08 -.88830999776424E+01
  12 0.17391869085802E-03 0.18893251233118E-08 -.88831324478163E+01
  13 0.17821448252221E-03 0.19838104567962E-08 -.88831665440372E+01
  14 0.18261638024051E-03 0.20830210110246E-08 -.88832023437098E+01
  15 0.18712700483245E-03 0.21871930947482E-08 -.88832399328805E+01
  16 0.19174904185181E-03 0.22965748345420E-08 -.88832794020780E+01
  17 0.19648524318555E-03 0.24114267658154E-08 -.88833208441638E+01
  18 0.20133842869224E-03 0.25320224533793E-08 -.88833643571518E+01
  19 0.20631148788094E-03 0.26586491430475E-08 -.88834100465445E+01
  20 0.21140738163159E-03 0.27916084458253E-08 -.88834580201405E+01
  21 0.21662914395789E-03 0.29312170563141E-08 -.88835083911340E+01
  22 0.22197988381365E-03 0.30778075070432E-08 -.88835612818223E+01
  23 0.22746278694385E-03 0.32317289605268E-08 -.88836168168275E+01
  24 0.23308111778137E-03 0.33933480409306E-08 -.88836751283803E+01
  25 0.23883822139056E-03 0.35630497073310E-08 -.88837363568066E+01
  26 0.24473752545891E-03 0.37412381706457E-08 -.88838006453130E+01
  27 0.25078254233775E-03 0.39283378564206E-08 -.88838681474804E+01
  28 0.25697687113349E-03 0.41247944157646E-08 -.88839390243250E+01
  29 0.26332419985049E-03 0.43310757868431E-08 -.88840134460256E+01
  30 0.26982830758679E-03 0.45476733094549E-08 -.88840915899292E+01
  31 0.27649306678419E-03 0.47751028953512E-08 -.88841736406329E+01
  32 0.28332244553376E-03 0.50139062570808E-08 -.88842597934560E+01
  33 0.29032050993844E-03 0.52646521982908E-08 -.88843502549063E+01
  34 0.29749142653392E-03 0.55279379685551E-08 -.88844452385945E+01
  35 0.30483946476931E-03 0.58043906859581E-08 -.88845449731662E+01
  36 0.31236899954911E-03 0.60946688308221E-08 -.88846496935032E+01
  37 0.32008451383797E-03 0.63994638141358E-08 -.88847596499024E+01
  38 0.32799060132977E-03 0.67195016244201E-08 -.88848751050050E+01
  39 0.33609196918262E-03 0.70555445569546E-08 -.88849963339846E+01
  40 0.34439344082143E-03 0.74083930294818E-08 -.88851236241530E+01
  41 0.35289995880972E-03 0.77788874887155E-08 -.88852572791692E+01
  42 0.36161658779232E-03 0.81679104121938E-08 -.88853976185245E+01
  43 0.37054851751079E-03 0.85763884102452E-08 -.88855449738074E+01
  44 0.37970106589330E-03 0.90052944330735E-08 -.88856996978379E+01
  45 0.38907968222087E-03 0.94556500882201E-08 -.88858621580841E+01
  46 0.39868995037172E-03 0.99285280739227E-08 -.88860327424426E+01
  47 0.40853759214590E-03 0.10425054734166E-07 -.88862118565562E+01
  48 0.41862847067191E-03 0.10946412741510E-07 -.88863999262316E+01
  49 0.42896859389750E-03 0.11493843914092E-07 -.88865974005739E+01
  50 0.43956411816677E-03 0.12068652173498E-07 -.88868047480995E+01
  51 0.45042135188549E-03 0.12672206650566E-07 -.88870224649774E+01
  52 0.46154675927706E-03 0.13305944946506E-07 -.88872510674682E+01
  53 0.47294696423121E-03 0.13971376557111E-07 -.88874910997872E+01
  54 0.48462875424772E-03 0.14670086468216E-07 -.88877431346034E+01
  55 0.49659908447763E-03 0.15403738930956E-07 -.88880077713488E+01
  56 0.50886508186423E-03 0.16174081425839E-07 -.88882856401535E+01
  57 0.52143404938628E-03 0.16982948825054E-07 -.88885774028036E+01
  58 0.53431347040612E-03 0.17832267762936E-07 -.88888837532187E+01
  59 0.54751101312515E-03 0.18724061225004E-07 -.88892054214985E+01
  60 0.56103453514934E-03 0.19660453366493E-07 -.88895431724126E+01
  61 0.57489208816753E-03 0.20643674571864E-07 -.88898978104537E+01
  62 0.58909192274527E-03 0.21676066767336E-07 -.88902701800681E+01
  63 0.60364249323708E-03 0.22760088999108E-07 -.88906611671598E+01
  64 0.61855246282003E-03 0.23898323290535E-07 -.88910717023271E+01
  65 0.63383070865169E-03 0.25093480792237E-07 -.88915027630251E+01
  66 0.64948632715538E-03 0.26348408239761E-07 -.88919553748844E+01
  67 0.66552863943612E-03 0.27666094734207E-07 -.88924306150079E+01
  68 0.68196719683019E-03 0.29049678861937E-07 -.88929296146638E+01
  69 0.69881178659190E-03 0.30502456170358E-07 -.88934535613964E+01
  70 0.71607243772072E-03 0.32027887017560E-07 -.88940037015361E+01
  71 0.73375942693242E-03 0.33629604814516E-07 -.88945813444263E+01
  72 0.75188328477765E-03 0.35311424679480E-07 -.88951878642820E+01
  73 0.77045480191166E-03 0.37077352525188E-07 -.88958247042255E+01
  74 0.78948503551888E-03 0.38931594600518E-07 -.88964933793960E+01
  75 0.80898531589620E-03 0.40878567509319E-07 -.88971954803601E+01
  76 0.82896725319883E-03 0.42922908730296E-07 -.88979326774164E+01
  77 0.84944274435284E-03 0.45069487662985E-07 -.88987067240388E+01
  78 0.87042398013836E-03 0.47323417226145E-07 -.88995194610083E+01
  79 0.89192345244777E-03 0.49690066036188E-07 -.89003728215422E+01
  80 0.91395396172323E-03 0.52175071194650E-07 -.89012688347135E+01
  81 0.93652862457780E-03 0.54784351715169E-07 -.89022096312282E+01
  82 0.95966088160487E-03 0.57524122621946E-07 -.89031974478027E+01
  83 0.98336450538051E-03 0.60400909753277E-07 -.89042346330054E+01
  84 0.10076536086634E-02 0.63421565305406E-07 -.89053236524700E+01
  85 0.10325426527974E-02 0.66593284153735E-07 -.89064670944312E+01
  86 0.10580464563215E-02 0.69923620990256E-07 -.89076676766603E+01
  87 0.10841802037926E-02 0.73420508318032E-07 -.89089282521086E+01
  88 0.11109594548263E-02 0.77092275345584E-07 -.89102518159091E+01
  89 0.11384001533605E-02 0.80947667826193E-07 -.89116415125263E+01
  90 0.11665186371485E-02 0.84995868889365E-07 -.89131006431504E+01
  91 0.11953316474861E-02 0.89246520914087E-07 -.89146326732349E+01
  92 0.12248563391790E-02 0.93709748495964E-07 -.89162412407936E+01
  93 0.12551102907567E-02 0.98396182562953E-07 -.89179301650917E+01
  94 0.12861115149384E-02 0.10331698569713E-06 -.89197034553192E+01
  95 0.13178784693574E-02 0.10848387872279E-06 -.89215653203239E+01
  96 0.13504300675505E-02 0.11390916862426E-06 -.89235201779880E+01
  97 0.13837856902190E-02 0.11960577785985E-06 -.89255726663324E+01
  98 0.14179651967674E-02 0.12558727514181E-06 -.89277276534694E+01
  99 0.14529889371276E-02 0.13186790775564E-06 -.89299902496184E+01
 100 0.14888777638746E-02 0.13846263549561E-06 -.89323658189032E+01
 101 0.15256530446423E-02 0.14538716629755E-06 -.89348599914446E+01
 102 0.15633366748450E-02 0.15265799365347E-06 -.89374786770932E+01
 103 0.16019510907137E-02 0.16029243589742E-06 -.89402280786074E+01
 104 0.16415192826543E-02 0.16830867745605E-06 -.89431147062934E+01
 105 0.16820648089359E-02 0.17672581216201E-06 -.89461453931149E+01
 106 0.17236118097166E-02 0.18556388873361E-06 -.89493273103011E+01
 107 0.17661850214166E-02 0.19484395852883E-06 -.89526679839530E+01
 108 0.18098097914456E-02 0.20458812568761E-06 -.89561753123944E+01
 109 0.18545120932943E-02 0.21481959978167E-06 -.89598575840848E+01
 110 0.19003185419986E-02 0.22556275109746E-06 -.89637234969306E+01
 111 0.19472564099860E-02 0.23684316868378E-06 -.89677821777915E+01
 112 0.19953536433127E-02 0.24868772130246E-06 -.89720432033347E+01
 113 0.20446388783025E-02 0.26112462142707E-06 -.89765166217593E+01
 114 0.20951414585966E-02 0.27418349244240E-06 -.89812129755297E+01
 115 0.21468914526239E-02 0.28789543920448E-06 -.89861433248464E+01
 116 0.21999196715037E-02 0.30229312212942E-06 -.89913192726021E+01
 117 0.22542576873898E-02 0.31741083498748E-06 -.89967529901384E+01
 118 0.23099378522684E-02 0.33328458658756E-06 -.90024572441909E+01
 119 0.23669933172194E-02 0.34995218654692E-06 -.90084454249974E+01
 120 0.24254580521547E-02 0.36745333535019E-06 -.90147315756253E+01
 121 0.24853668660429E-02 0.38582971891232E-06 -.90213304223478E+01
 122 0.25467554276342E-02 0.40512510787066E-06 -.90282574065393E+01
 123 0.26096602866968E-02 0.42538546184275E-06 -.90355287175919E+01
 124 0.26741188957782E-02 0.44665903889808E-06 -.90431613271030E+01
 125 0.27401696325039E-02 0.46899651050459E-06 -.90511730245851E+01
 126 0.28078518224267E-02 0.49245108222378E-06 -.90595824541735E+01
 127 0.28772057624407E-02 0.51707862044180E-06 -.90684091527641E+01
 128 0.29482727447730E-02 0.54293778543857E-06 -.90776735893898E+01
 129 0.30210950815689E-02 0.57009017111171E-06 -.90873972058082E+01
 130 0.30957161300836E-02 0.59860045168822E-06 -.90976024582692E+01
 131 0.31721803184967E-02 0.62853653577331E-06 -.91083128603465E+01
 132 0.32505331723635E-02 0.65996972810343E-06 -.91195530269796E+01
 133 0.33308213417209E-02 0.69297489938870E-06 -.91313487190975E+01
 134 0.34130926288614E-02 0.72763066464925E-06 -.91437268893216E+01
 135 0.34973960167943E-02 0.76401957047053E-06 -.91567157280348E+01
 136 0.35837816984091E-02 0.80222829162328E-06 -.91703447098923E+01
 137 0.36723011063598E-02 0.84234783751685E-06 -.91846446403885E+01
 138 0.37630069436869E-02 0.88447376897746E-06 -.91996477021210E+01
 139 0.38559532151960E-02 0.92870642586774E-06 -.92153875004037E+01
 140 0.39511952596113E-02 0.97515116608997E-06 -.92318991077791E+01
 141 0.40487897825237E-02 0.10239186165421E-05 -.92492191067116E+01
 142 0.41487948901521E-02 0.10751249366247E-05 -.92673856299209E+01
 143 0.42512701239388E-02 0.11288920949256E-05 -.92864383975259E+01
 144 0.43562764960001E-02 0.11853481597432E-05 -.93064187499945E+01
 145 0.44638765254513E-02 0.12446276041380E-05 -.93273696758907E+01
 146 0.45741342756299E-02 0.13068716262413E-05 -.93493358330421E+01
 147 0.46871153922380E-02 0.13722284855828E-05 -.93723635617568E+01
 148 0.48028871424263E-02 0.14408538562384E-05 -.93965008882373E+01
 149 0.49215184548442E-02 0.15129111976398E-05 -.94217975163617E+01
 150 0.50430799606789E-02 0.15885721439295E-05 -.94483048053963E+01
 151 0.51676440357076E-02 0.16680169127875E-05 -.94760757312256E+01
 152 0.52952848433896E-02 0.17514347347051E-05 -.95051648279614E+01
 153 0.54260783790213E-02 0.18390243037275E-05 -.95356281067516E+01
 154 0.55601025149832E-02 0.19309942507390E-05 -.95675229478856E+01
 155 0.56974370471032E-02 0.20275636404189E-05 -.96009079620630E+01
 156 0.58381637421667E-02 0.21289624930515E-05 -.96358428160351E+01
 157 0.59823663865982E-02 0.22354323324329E-05 -.96723880174481E+01
 158 0.61301308363472E-02 0.23472267611807E-05 -.97106046530594E+01
 159 0.62815450680050E-02 0.24646120648173E-05 -.97505540740845E+01
 160 0.64366992311847E-02 0.25878678460647E-05 -.97922975217384E+01
 161 0.65956857021949E-02 0.27172876908629E-05 -.98358956856418E+01
 162 0.67585991390392E-02 0.28531798676988E-05 -.98814081870754E+01
 163 0.69255365377734E-02 0.29958680619110E-05 -.99288929786836E+01
 164 0.70965972902564E-02 0.31456921467201E-05 -.99784056516793E+01
 165 0.72718832433258E-02 0.33030089928220E-05 -.10029998641108E+02
 166 0.74514987594359E-02 0.34681933184727E-05 -.10083720319402E+02
 167 0.76355507787940E-02 0.36416385820891E-05 -.10139613967874E+02
 168 0.78241488830302E-02 0.38237579194946E-05 -.10197716615516E+02
 169 0.80174053604410E-02 0.40149851280404E-05 -.10258057733893E+02
 170 0.82154352728439E-02 0.42157756999484E-05 -.10320657776494E+02
 171 0.84183565240832E-02 0.44266079073376E-05 -.10385526550411E+02
 172 0.86262899302280E-02 0.46479839415195E-05 -.10452661407647E+02
 173 0.88393592915046E-02 0.48804311092771E-05 -.10522045243088E+02
 174 0.90576914660048E-02 0.51245030889772E-05 -.10593644285926E+02
 175 0.92814164452151E-02 0.53807812495105E-05 -.10667405671856E+02
 176 0.95106674314119E-02 0.56498760352016E-05 -.10743254784536E+02
 177 0.97455809169678E-02 0.59324284199887E-05 -.10821092357430E+02
 178 0.99862967656169E-02 0.62291114343390E-05 -.10900791331529E+02
 179 0.10232958295728E-01 0.65406317685387E-05 -.10982193471208E+02
 180 0.10485712365632E-01 0.68677314561771E-05 -.11065105750158E+02
 181 0.10744709461063E-01 0.72111896418383E-05 -.11149296532359E+02
 182 0.11010103784752E-01 0.75718244372125E-05 -.11234491589834E+02
 183 0.11282053348235E-01 0.79504948700510E-05 -.11320370019461E+02
 184 0.11560720065936E-01 0.83481029306092E-05 -.11406560145488E+02
 185 0.11846269851565E-01 0.87655957204564E-05 -.11492635522241E+02
 186 0.12138872716899E-01 0.92039677087727E-05 -.11578111182288E+02
 187 0.12438702873006E-01 0.96642631015129E-05 -.11662440308407E+02
 188 0.12745938833969E-01 0.10147578329082E-04 -.11745011541988E+02
 189 0.13060763523168E-01 0.10655064658457E-04 -.11825147174721E+02
 190 0.13383364382190E-01 0.11187930935975E-04 -.11902102502850E+02
 191 0.13713933482431E-01 0.11747446467334E-04 -.11975066651574E+02
 192 0.14052667639447E-01 0.12334944041666E-04 -.12043165198415E+02
 193 0.14399768530141E-01 0.12951823106897E-04 -.12105464934815E+02
 194 0.14755442812835E-01 0.13599553103964E-04 -.12160981100471E+02
 195 0.15119902250312E-01 0.14279676967835E-04 -.12208687399788E+02
 196 0.15493363835895E-01 0.14993814803688E-04 -.12247529059079E+02
 197 0.15876049922642E-01 0.15743667747004E-04 -.12276439101445E+02
 198 0.16268188355731E-01 0.16531022016795E-04 -.12294357899271E+02
 199 0.16670012608118E-01 0.17357753171621E-04 -.12300255909429E+02
 200 0.17081761919538E-01 0.18225830578552E-04 -.12293159303609E+02
 201 0.17503681438951E-01 0.19137322105734E-04 -.12272177979866E+02
 202 0.17936022370493E-01 0.20094399049754E-04 -.12236535190244E+02
 203 0.18379042123044E-01 0.21099341309557E-04 -.12185597757889E+02
 204 0.18833004463483E-01 0.22154542819261E-04 -.12118905605643E+02
 205 0.19298179673731E-01 0.23262517252831E-04 -.12036199102385E+02
 206 0.19774844711672E-01 0.24425904014224E-04 -.11937442582654E+02
 207 0.20263283376051E-01 0.25647474527304E-04 -.11822842339511E+02
 208 0.20763786475439E-01 0.26930138840531E-04 -.11692857457653E+02
 209 0.21276652001382E-01 0.28276952562202E-04 -.11548202063516E+02
 210 0.21802185305817E-01 0.29691124142782E-04 -.11389837929464E+02
 211 0.22340699282870E-01 0.31176022521725E-04 -.11218956871939E+02
 212 0.22892514555157E-01 0.32735185157037E-04 -.11036953001848E+02
 213 0.23457959664669E-01 0.34372326456755E-04 -.10845385573844E+02
 214 0.24037371268387E-01 0.36091346632484E-04 -.10645933878464E+02
 215 0.24631094338716E-01 0.37896340996131E-04 -.10440346256628E+02
 216 0.25239482368882E-01 0.39791609722049E-04 -.10230385818962E+02
 217 0.25862897583394E-01 0.41781668097921E-04 -.10017775761141E+02
 218 0.26501711153703E-01 0.43871257288874E-04 -.98041472393002E+01
 219 0.27156303419200E-01 0.46065355640542E-04 -.95909925911341E+01
 220 0.27827064113654E-01 0.48369190548121E-04 -.93796262740487E+01
 221 0.28514392597261E-01 0.50788250919762E-04 -.91711552854610E+01
 222 0.29218698094414E-01 0.53328300264135E-04 -.89664600989988E+01
 223 0.29940399937346E-01 0.55995390433446E-04 -.87661863734455E+01
 224 0.30679927815798E-01 0.58795876054792E-04 -.85707469497159E+01
 225 0.31437722032848E-01 0.61736429684391E-04 -.83803330157885E+01
 226 0.32214233767060E-01 0.64824057720940E-04 -.81949328424298E+01
 227 0.33009925341106E-01 0.68066117116218E-04 -.80143562019142E+01
 228 0.33825270497032E-01 0.71470332922926E-04 -.78382624812968E+01
 229 0.34660754678308E-01 0.75044816721808E-04 -.76661905729509E+01
 230 0.35516875318862E-01 0.78798085972198E-04 -.74975888339652E+01
 231 0.36394142139238E-01 0.82739084332362E-04 -.73318437096378E+01
 232 0.37293077450077E-01 0.86877202998349E-04 -.71683059698809E+01
 233 0.38214216463094E-01 0.91222303112530E-04 -.70063138699532E+01
 234 0.39158107609733E-01 0.95784739295562E-04 -.68452128855604E+01
 235 0.40125312867693E-01 0.10057538435826E-03 -.66843719638885E+01
 236 0.41116408095525E-01 0.10560565525270E-03 -.65231964634945E+01
 237 0.42131983375485E-01 0.11088754032483E-03 -.63611381230404E+01
 238 0.43172643364859E-01 0.11643362793418E-03 -.61977025044168E+01
 239 0.44239007655971E-01 0.12225713650927E-03 -.60324544073849E+01
 240 0.45331711145074E-01 0.12837194611117E-03 -.58650217604957E+01
 241 0.46451404410357E-01 0.13479263158102E-03 -.56950984675133E+01
 242 0.47598754099293E-01 0.14153449735137E-03 -.55224466400368E+01
 243 0.48774443325545E-01 0.14861361400512E-03 -.53468985841925E+01
 244 0.49979172075686E-01 0.15604685667012E-03 -.51683588390015E+01
 245 0.51213657625956E-01 0.16385194534210E-03 -.49868064911967E+01
 246 0.52478634969317E-01 0.17204748723305E-03 -.48022979189340E+01
 247 0.53774857253059E-01 0.18065302124745E-03 -.46149700465769E+01
 248 0.55103096227210E-01 0.18968906469354E-03 -.44250441249363E+01
 249 0.56464142704022E-01 0.19917716234273E-03 -.42328299856397E+01
 250 0.57858807028811E-01 0.20913993795577E-03 -.40387306539457E+01
 251 0.59287919562423E-01 0.21960114840028E-03 -.38432471404953E+01
 252 0.60752331175614E-01 0.23058574049088E-03 -.36469831687034E+01
 253 0.62252913755652E-01 0.24211991068973E-03 -.34506495308188E+01
 254 0.63790560725417E-01 0.25423116781215E-03 -.32550677030658E+01
 255 0.65366187575335E-01 0.26694839888993E-03 -.30611722907832E+01
 256 0.66980732408445E-01 0.28030193835220E-03 -.28700118214390E+01
 257 0.68635156498934E-01 0.29432364069235E-03 -.26827473615780E+01
 258 0.70330444864458E-01 0.30904695679794E-03 -.25006484092794E+01
 259 0.72067606852610E-01 0.32450701412991E-03 -.23250855138736E+01
 260 0.73847676741869E-01 0.34074070094671E-03 -.21575191075414E+01
 261 0.75671714357393E-01 0.35778675477931E-03 -.19994841070586E+01
 262 0.77540805702021E-01 0.37568585537366E-03 -.18525699654016E+01
 263 0.79456063602861E-01 0.39448072232848E-03 -.17183960268985E+01
 264 0.81418628373851E-01 0.41421621766788E-03 -.15985822669451E+01
 265 0.83429668494686E-01 0.43493945360106E-03 -.14947157734799E+01
 266 0.85490381306504E-01 0.45669990573439E-03 -.14083136412352E+01
 267 0.87601993724775E-01 0.47954953201494E-03 -.13407832827083E+01
 268 0.89765762969777E-01 0.50354289769932E-03 -.12933814861712E+01
 269 0.91982977315130E-01 0.52873730665709E-03 -.12671738394913E+01
 270 0.94254956854814E-01 0.55519293933408E-03 -.12629963548355E+01
 271 0.96583054289128E-01 0.58297299771845E-03 -.12814212402912E+01
 272 0.98968655730069E-01 0.61214385767019E-03 -.13227287428061E+01
 273 0.10141318152660E+00 0.64277522899391E-03 -.13868868160896E+01
 274 0.10391808711031E+00 0.67494032365524E-03 -.14735400455607E+01
 275 0.10648486386193E+00 0.70871603256198E-03 -.15820088054869E+01
 276 0.10911503999932E+00 0.74418311135426E-03 -.17112990635928E+01
 277 0.11181018148731E+00 0.78142637567124E-03 -.18601226321375E+01
 278 0.11457189297004E+00 0.82053490638750E-03 -.20269270470643E+01
 279 0.11740181872640E+00 0.86160226533847E-03 -.22099336952481E+01
 280 0.12030164364895E+00 0.90472672208278E-03 -.24071823552392E+01
 281 0.12327309424707E+00 0.95001149227869E-03 -.26165800078463E+01
 282 0.12631793967498E+00 0.99756498828387E-03 -.28359516309488E+01
 283 0.12943799278495E+00 0.10475010826204E-02 -.30630907206255E+01
 284 0.13263511120674E+00 0.10999393849831E-02 -.32958074626940E+01
 285 0.13591119845354E+00 0.11550055335053E-02 -.35319727853277E+01
 286 0.13926820505535E+00 0.12128315010373E-02 -.37695569156247E+01
 287 0.14270812972021E+00 0.12735559172344E-02 -.40066614984710E+01
 288 0.14623302052430E+00 0.13373244072939E-02 -.42415447743101E+01
 289 0.14984497613125E+00 0.14042899482315E-02 -.44726397192199E+01
 290 0.15354614704169E+00 0.14746132436345E-02 -.46985654004846E+01
 291 0.15733873687362E+00 0.15484631178826E-02 -.49181320779612E+01
 292 0.16122500367440E+00 0.16260169308863E-02 -.51303407796974E+01
 293 0.16520726126516E+00 0.17074610144497E-02 -.53343782011936E+01
 294 0.16928788061841E+00 0.17929911314304E-02 -.55296078291157E+01
 295 0.17346929126969E+00 0.18828129589356E-02 -.57155581836760E+01
 296 0.17775398276405E+00 0.19771425968675E-02 -.58919090226041E+01
 297 0.18214450613832E+00 0.20762071032064E-02 -.60584762670564E+01
 298 0.18664347543993E+00 0.21802450575021E-02 -.62151963082892E+01
 299 0.19125356928330E+00 0.22895071541313E-02 -.63621102439568E+01
 300 0.19597753244460E+00 0.24042568269730E-02 -.64993484828002E+01
 301 0.20081817749598E+00 0.25247709072503E-02 -.66271160523521E+01
 302 0.20577838648013E+00 0.26513403163943E-02 -.67456788501358E+01
 303 0.21086111262619E+00 0.27842707958996E-02 -.68553509969826E+01
 304 0.21606938210806E+00 0.29238836762576E-02 -.69564833824197E+01
 305 0.22140629584613E+00 0.30705166871878E-02 -.70494534364866E+01
 306 0.22687503135353E+00 0.32245248115180E-02 -.71346561189741E+01
 307 0.23247884462796E+00 0.33862811852180E-02 -.72124960846921E+01
 308 0.23822107209027E+00 0.35561780462426E-02 -.72833809604826E+01
 309 0.24410513257090E+00 0.37346277350120E-02 -.73477156547646E+01
 310 0.25013452934540E+00 0.39220637495341E-02 -.74058976119508E+01
 311 0.25631285222023E+00 0.41189418583684E-02 -.74583129207422E+01
 312 0.26264377967007E+00 0.43257412748352E-02 -.75053331858987E+01
 313 0.26913108102792E+00 0.45429658960948E-02 -.75473130765507E+01
 314 0.27577861872931E+00 0.47711456109597E-02 -.75845884696156E+01
 315 0.28259035061192E+00 0.50108376805522E-02 -.76174751136857E+01
 316 0.28957033227204E+00 0.52626281961957E-02 -.76462677463035E+01
 317 0.29672271947916E+00 0.55271336192145E-02 -.76712396053687E+01
 318 0.30405177065029E+00 0.58050024076311E-02 -.76926422831681E+01
 319 0.31156184938536E+00 0.60969167350825E-02 -.77107058788948E+01
 320 0.31925742706517E+00 0.64035943076350E-02 -.77256394122979E+01
 321 0.32714308551368E+00 0.67257902845581E-02 -.77376314670885E+01
 322 0.33522351972587E+00 0.70642993095292E-02 -.77468510377810E+01
 323 0.34350354066310E+00 0.74199576591768E-02 -.77534485576509E+01
 324 0.35198807811748E+00 0.77936455163384E-02 -.77575570883549E+01
 325 0.36068218364698E+00 0.81862893759083E-02 -.77592936534476E+01
 326 0.36959103358306E+00 0.85988645916809E-02 -.77587606985159E+01
 327 0.37871993211256E+00 0.90323980731631E-02 -.77560476599875E+01
 328 0.38807431443574E+00 0.94879711419287E-02 -.77512326229374E+01
 329 0.39765975000231E+00 0.99667225577254E-02 -.77443840455832E+01
 330 0.40748194582736E+00 0.10469851725219E-01 -.77355625248339E+01
 331 0.41754674988930E+00 0.10998622092963E-01 -.77248225735569E+01
 332 0.42786015461156E+00 0.11554364756942E-01 -.77122143764854E+01
 333 0.43842830043047E+00 0.12138482281778E-01 -.76977854883395E+01
 334 0.44925747945110E+00 0.12752452753549E-01 -.76815824352007E+01
 335 0.46035413919354E+00 0.13397834078939E-01 -.76636521789081E+01
 336 0.47172488643162E+00 0.14076268546333E-01 -.76440434046460E+01
 337 0.48337649112649E+00 0.14789487665301E-01 -.76228075942887E+01
 338 0.49531589045731E+00 0.15539317301771E-01 -.75999998526765E+01
 339 0.50755019295161E+00 0.16327683127015E-01 -.75756794608906E+01
 340 0.52008668271751E+00 0.17156616399367E-01 -.75499101396634E+01
 341 0.53293282378063E+00 0.18028260098290E-01 -.75227600170193E+01
 342 0.54609626452801E+00 0.18944875431024E-01 -.74943013066506E+01
 343 0.55958484226186E+00 0.19908848732494E-01 -.74646097167943E+01
 344 0.57340658786572E+00 0.20922698779421E-01 -.74337636228359E+01
 345 0.58756973058601E+00 0.21989084539536E-01 -.74018430498372E+01
 346 0.60208270293148E+00 0.23110813376422E-01 -.73689285230680E+01
 347 0.61695414569389E+00 0.24290849729660E-01 -.73350998549658E+01
 348 0.63219291309253E+00 0.25532324288516E-01 -.73004349455543E+01
 349 0.64780807804591E+00 0.26838543675225E-01 -.72650086804063E+01
 350 0.66380893757365E+00 0.28213000650791E-01 -.72288920163953E+01
 351 0.68020501833172E+00 0.29659384851958E-01 -.71921513521896E+01
 352 0.69700608228451E+00 0.31181594062261E-01 -.71548482903827E+01
 353 0.71422213251694E+00 0.32783746012562E-01 -.71170399164710E+01
 354 0.73186341919011E+00 0.34470190696808E-01 -.70787797571702E+01
 355 0.74994044564410E+00 0.36245523176390E-01 -.70401196609212E+01
 356 0.76846397465151E+00 0.38114596830953E-01 -.70011130277118E+01
 357 0.78744503482540E+00 0.40082536994044E-01 -.69618202709017E+01
 358 0.80689492718559E+00 0.42154754887869E-01 -.69223186055676E+01
 359 0.82682523188707E+00 0.44336961741657E-01 -.68827215893551E+01
 360 0.84724781511469E+00 0.46635182941747E-01 -.68432221174022E+01
 361 0.86817483614802E+00 0.49055772017074E-01 -.68041825894477E+01
 362 0.88961875460087E+00 0.51605424209999E-01 -.67662415331280E+01
 363 0.91159233783952E+00 0.54291189317659E-01 -.67301211589976E+01
 364 0.93410866858415E+00 0.57120483411337E-01 -.66958616036135E+01
 365 0.95718115269818E+00 0.60101098948876E-01 -.66625731308984E+01
 366 0.98082352716982E+00 0.63241212685503E-01 -.66292466975263E+01
 367 0.10050498682909E+01 0.66549390659321E-01 -.65952466569900E+01
 368 0.10298746000377E+01 0.70034589376752E-01 -.65602396863317E+01
 369 0.10553125026586E+01 0.73706152147866E-01 -.65240513403537E+01
 370 0.10813787214743E+01 0.77573799319795E-01 -.64865892172129E+01
 371 0.11080887758947E+01 0.81647610926395E-01 -.64478086731422E+01
 372 0.11354585686593E+01 0.85938000013195E-01 -.64076966658509E+01
 373 0.11635043953052E+01 0.90455674608754E-01 -.63662630887325E+01
 374 0.11922429538692E+01 0.95211585999071E-01 -.63235354070705E+01
 375 0.12216913548298E+01 0.10021686062577E+00 -.62795548471916E+01
 376 0.12518671312941E+01 0.10548271258020E+00 -.62343733334711E+01
 377 0.12827882494371E+01 0.11102033331853E+00 -.61880507693716E+01
 378 0.13144731191982E+01 0.11684075489827E+00 -.61406524475099E+01
 379 0.13469406052424E+01 0.12295468276444E+00 -.60922464688701E+01
 380 0.13802100381919E+01 0.12937229393503E+00 -.60429010992675E+01
 381 0.14143012261352E+01 0.13610299640518E+00 -.59926820123470E+01
 382 0.14492344664207E+01 0.14315514577984E+00 -.59416493729462E+01
 383 0.14850305577413E+01 0.15053571564473E+00 -.58898547086996E+01
