  2.840909090909100E-004 -7.368747911396545E-010
  2.911079545454500E-004 -7.928369971176311E-010
  2.982983210227300E-004 -8.530492718122962E-010
  3.056662895519900E-004 -9.178343881340113E-010
  3.132162469039200E-004 -9.875396830017517E-010
  3.209526882024500E-004 -1.062538773482073E-009
  3.288802196010500E-004 -1.143233698351609E-009
  3.370035610252000E-004 -1.230057030012045E-009
  3.453275489825200E-004 -1.323474192628843E-009
  3.538571394423900E-004 -1.423985957173948E-009
  3.625974107866100E-004 -1.532131125850060E-009
  3.715535668330400E-004 -1.648489420385030E-009
  3.807309399338200E-004 -1.773684589680389E-009
  3.901349941501800E-004 -1.908387753467475E-009
  3.997713285056900E-004 -2.053320999901455E-009
  4.096456803197800E-004 -2.209261256375443E-009
  4.197639286236800E-004 -2.377044454301971E-009
  4.301320976606900E-004 -2.557570010193804E-009
  4.407563604729100E-004 -2.751805647058126E-009
  4.516430425765900E-004 -2.960792581955012E-009
  4.627986257282300E-004 -3.185651107524964E-009
  4.742297517837200E-004 -3.427586597406667E-009
  4.859432266527700E-004 -3.687895967740019E-009
  4.979460243511000E-004 -3.967974629386148E-009
  5.102452911525700E-004 -4.269323968136420E-009
  5.228483498440400E-004 -4.593559393008837E-009
  5.357627040851900E-004 -4.942418995771367E-009
  5.489960428760900E-004 -5.317772868117915E-009
  5.625562451351300E-004 -5.721633126432755E-009
  5.764513843899700E-004 -6.156164697894415E-009
  5.906897335844000E-004 -6.623696925727170E-009
  6.052797700039300E-004 -7.126736055815326E-009
  6.202301803230300E-004 -7.667978671616486E-009
  6.355498657770100E-004 -8.250326149390904E-009
  6.512479474617000E-004 -8.876900211230491E-009
  6.673337717640100E-004 -9.551059659271486E-009
  6.838169159265800E-004 -1.027641838077853E-008
  7.007071937499600E-004 -1.105686472063392E-008
  7.180146614355900E-004 -1.189658232506711E-008
  7.357496235730500E-004 -1.280007256835689E-008
  7.539226392753000E-004 -1.377217868274437E-008
  7.725445284654000E-004 -1.481811172087198E-008
  7.916263783185000E-004 -1.594347848994881E-008
  8.111795498629600E-004 -1.715431160738039E-008
  8.312156847445800E-004 -1.845710183895413E-008
  8.517467121577701E-004 -1.985883289295444E-008
  8.727848559480699E-004 -2.136701885671671E-008
  8.943426418899800E-004 -2.298974447627941E-008
  9.164329051446699E-004 -2.473570849507754E-008
  9.390687979017399E-004 -2.661427028397792E-008
  9.622637972099101E-004 -2.863550001262415E-008
  9.860317130010001E-004 -3.081023263101853E-008
  1.010386696312100E-003 -3.315012595074218E-008
  1.035343247711000E-003 -3.566772313708844E-008
  1.060916225929500E-003 -3.837651994718361E-008
  1.087120856710000E-003 -4.129103707444862E-008
  1.113972741870700E-003 -4.442689798722675E-008
  1.141487868594900E-003 -4.780091267882832E-008
  1.169682618949200E-003 -5.143116777793220E-008
  1.198573779637200E-003 -5.533712350234241E-008
  1.228178551994300E-003 -5.953971797585908E-008
  1.258514562228500E-003 -6.406147946739278E-008
  1.289599871915600E-003 -6.892664715399874E-008
  1.321452988751900E-003 -7.416130105516903E-008
  1.354092877574100E-003 -7.979350183483374E-008
  1.387538971650100E-003 -8.585344122052935E-008
  1.421811184249900E-003 -9.237360384593305E-008
  1.456929920500900E-003 -9.938894138443095E-008
  1.492916089537200E-003 -1.069370599069655E-007
  1.529791116948800E-003 -1.150584214686033E-007
  1.567576957537400E-003 -1.237965610042368E-007
  1.606296108388600E-003 -1.331983196962214E-007
  1.645971622265800E-003 -1.433140960646970E-007
  1.686627121335800E-003 -1.541981161264715E-007
  1.728286811232800E-003 -1.659087240708758E-007
  1.770975495470200E-003 -1.785086950102095E-007
  1.814718590208300E-003 -1.920655714815384E-007
  1.859542139386500E-003 -2.066520255034153E-007
  1.905472830229300E-003 -2.223462481281252E-007
  1.952538009136000E-003 -2.392323685777106E-007
  2.000765697961700E-003 -2.574009052100695E-007
  2.050184610701300E-003 -2.769492507325670E-007
  2.100824170585600E-003 -2.979821942639730E-007
  2.152714527599100E-003 -3.206124830426464E-007
  2.205886576430800E-003 -3.449614267921094E-007
  2.260371974868600E-003 -3.711595479829791E-007
  2.316203162647900E-003 -3.993472814770298E-007
  2.373413380765300E-003 -4.296757273030591E-007
  2.432036691270200E-003 -4.623074605994711E-007
  2.492107997544600E-003 -4.974174030643780E-007
  2.553663065083900E-003 -5.351937605849561E-007
  2.616738542791500E-003 -5.758390320699548E-007
  2.681371984798400E-003 -6.195710948938274E-007
  2.747601872823000E-003 -6.666243727692727E-007
  2.815467639081700E-003 -7.172510923075476E-007
  2.885009689767000E-003 -7.717226350015477E-007
  2.956269429104300E-003 -8.303309918770485E-007
  3.029289284003100E-003 -8.933903286084557E-007
  3.104112729318000E-003 -9.612386694874353E-007
  3.180784313732200E-003 -1.034239709268485E-006
  3.259349686281300E-003 -1.112784762602299E-006
  3.339855623532500E-003 -1.197294861504424E-006
  3.422350057433800E-003 -1.288223012098670E-006
  3.506882103852400E-003 -1.386056622729538E-006
  3.593502091817500E-003 -1.491320116458631E-006
  3.682261593485400E-003 -1.604577741939341E-006
  3.773213454844500E-003 -1.726436597737691E-006
  3.866411827179200E-003 -1.857549886305163E-006
  3.961912199310500E-003 -1.998620415035648E-006
  4.059771430633500E-003 -2.150404363174247E-006
  4.160047784970100E-003 -2.313715334755815E-006
  4.262800965258900E-003 -2.489428719293772E-006
  4.368092149100800E-003 -2.678486383584553E-006
  4.475984025183500E-003 -2.881901719762958E-006
  4.586540830605600E-003 -3.100765076661269E-006
  4.699828389121500E-003 -3.336249603566257E-006
  4.815914150332800E-003 -3.589617537687612E-006
  4.934867229846100E-003 -3.862226969018575E-006
  5.056758450423300E-003 -4.155539118835973E-006
  5.181660384148700E-003 -4.471126170824892E-006
  5.309647395637200E-003 -4.810679696786056E-006
  5.440795686309400E-003 -5.176019722056563E-006
  5.575183339761300E-003 -5.569104479205491E-006
  5.712890368253400E-003 -5.992040902251607E-006
  5.853998760349200E-003 -6.447095917607148E-006
  5.998592529729800E-003 -6.936708592228741E-006
  6.146757765214200E-003 -7.463503204034783E-006
  6.298582682015000E-003 -8.030303304588548E-006
  6.454157674260700E-003 -8.640146849357359E-006
  6.613575368815000E-003 -9.296302476569618E-006
  6.776930680424700E-003 -1.000228702184503E-005
  6.944320868231200E-003 -1.076188436236794E-005
  7.115845593676500E-003 -1.157916569150724E-005
  7.291606979840300E-003 -1.245851133243608E-005
  7.471709672242400E-003 -1.340463420750216E-005
  7.656260901146700E-003 -1.442260508902555E-005
  7.845370545405100E-003 -1.551787976664859E-005
  8.039151197876600E-003 -1.669632827666402E-005
  8.237718232464100E-003 -1.796426634976097E-005
