  2.403846153846200E-004 -2.021537655751255E-008
  2.463221153846200E-004 -2.122634935853759E-008
  2.524062716346200E-004 -2.228788100032972E-008
  2.586407065439900E-004 -2.340249993506779E-008
  2.650291319956300E-004 -2.457286123480553E-008
  2.715753515559200E-004 -2.580175241863321E-008
  2.782832627393500E-004 -2.709210057007015E-008
  2.851568593290100E-004 -2.844697915839737E-008
  2.922002337544400E-004 -2.986961535706775E-008
  2.994175795281700E-004 -3.136339773079124E-008
  3.068131937425200E-004 -3.293188430673505E-008
  3.143914796279600E-004 -3.457881104935158E-008
  3.221569491747700E-004 -3.630810075904175E-008
  3.301142258193900E-004 -3.812387241584122E-008
  3.382680471971300E-004 -4.003045099038155E-008
  3.466232679628900E-004 -4.203237774549809E-008
  3.551848626815800E-004 -4.413442105303129E-008
  3.639579287898100E-004 -4.634158775156075E-008
  3.729476896309200E-004 -4.865913507216009E-008
  3.821594975648000E-004 -5.109258316054083E-008
  3.915988371546600E-004 -5.364772822546466E-008
  4.012713284323800E-004 -5.633065634462707E-008
  4.111827302446600E-004 -5.914775796111398E-008
  4.213389436817000E-004 -6.210574310466228E-008
  4.317460155906400E-004 -6.521165737427869E-008
  4.424101421757200E-004 -6.847289872006793E-008
  4.533376726874700E-004 -7.189723506434534E-008
  4.645351132028500E-004 -7.549282280400692E-008
  4.760091304989600E-004 -7.926822623814884E-008
  4.877665560222800E-004 -8.323243796732602E-008
  4.998143899560300E-004 -8.739490031291344E-008
  5.121598053879400E-004 -9.176552780773575E-008
  5.248101525810300E-004 -9.635473081140421E-008
  5.377729633497800E-004 -1.011734403066185E-007
  5.510559555445200E-004 -1.062331339356402E-007
  5.646670376464700E-004 -1.115458633387427E-007
  5.786143134763300E-004 -1.171242828599414E-007
  5.929060870192000E-004 -1.229816796882544E-007
  6.075508673685700E-004 -1.291320055063664E-007
  6.225573737925800E-004 -1.355899097219849E-007
  6.379345409252500E-004 -1.423707743612138E-007
  6.536915240861100E-004 -1.494907507067792E-007
  6.698377047310300E-004 -1.569667977687180E-007
  6.863826960378900E-004 -1.648167226788339E-007
  7.033363486300301E-004 -1.730592231054050E-007
  7.207087564411900E-004 -1.817139317890299E-007
  7.385102627252900E-004 -1.908014633056234E-007
  7.567514662146000E-004 -2.003434631680748E-007
  7.754432274301000E-004 -2.103626593837026E-007
  7.945966751476300E-004 -2.208829165896653E-007
  8.142232130237701E-004 -2.319292928961711E-007
  8.343345263854600E-004 -2.435280995720287E-007
  8.549425891871800E-004 -2.557069637153108E-007
  8.760596711401000E-004 -2.684948940580779E-007
  8.976983450172600E-004 -2.819223500621548E-007
  9.198714941391900E-004 -2.960213144701773E-007
  9.425923200444300E-004 -3.108253694850426E-007
  9.658743503495200E-004 -3.263697767590861E-007
  9.897314468031600E-004 -3.426915613836601E-007
  1.014177813539200E-003 -3.598296000787062E-007
  1.039228005533600E-003 -3.778247137931168E-007
  1.064896937270300E-003 -3.967197649357207E-007
  1.091199891620900E-003 -4.165597594689996E-007
  1.118152528943900E-003 -4.373919541082837E-007
  1.145770896408800E-003 -4.592659688823978E-007
  1.174071437550100E-003 -4.822339053232258E-007
  1.203071002057600E-003 -5.063504705657347E-007
  1.232786855808400E-003 -5.316731076547381E-007
  1.263236691146900E-003 -5.582621323679411E-007
  1.294438637418200E-003 -5.861808768816902E-007
  1.326411271762500E-003 -6.154958406215508E-007
  1.359173630175000E-003 -6.462768486566995E-007
